W_CONF_ACC,W_CONF_AEC,W_CONF_A_SUN,W_CONF_A_TEN,W_CONF_BIG_EAST,W_CONF_BIG_SKY,W_CONF_BIG_SOUTH,W_CONF_BIG_TEN,W_CONF_BIG_TWELVE,W_CONF_BIG_WEST,W_CONF_CAA,W_CONF_CUSA,W_CONF_HORIZON,W_CONF_IVY,W_CONF_MAAC,W_CONF_MAC,W_CONF_MEAC,W_CONF_MID_CONT,W_CONF_MVC,W_CONF_MWC,W_CONF_NEC,W_CONF_OVC,W_CONF_PAC_TEN,W_CONF_PAC_TWELVE,W_CONF_PATRIOT,W_CONF_SEC,W_CONF_SOUTHERN,W_CONF_SOUTHLAND,W_CONF_SUMMIT,W_CONF_SUN_BELT,W_CONF_SWAC,W_CONF_WAC,W_CONF_WCC,L_CONF_ACC,L_CONF_AEC,L_CONF_A_SUN,L_CONF_A_TEN,L_CONF_BIG_EAST,L_CONF_BIG_SKY,L_CONF_BIG_SOUTH,L_CONF_BIG_TEN,L_CONF_BIG_TWELVE,L_CONF_BIG_WEST,L_CONF_CAA,L_CONF_CUSA,L_CONF_HORIZON,L_CONF_IVY,L_CONF_MAAC,L_CONF_MAC,L_CONF_MEAC,L_CONF_MID_CONT,L_CONF_MVC,L_CONF_MWC,L_CONF_NEC,L_CONF_OVC,L_CONF_PAC_TEN,L_CONF_PAC_TWELVE,L_CONF_PATRIOT,L_CONF_SEC,L_CONF_SOUTHERN,L_CONF_SOUTHLAND,L_CONF_SUMMIT,L_CONF_SUN_BELT,L_CONF_SWAC,L_CONF_WAC,L_CONF_WCC,SEASON,W_TEAMID,L_TEAMID,W_SCORE,L_SCORE,ROUND,W_REGION,W_SEED,L_REGION,L_SEED,W_SCORE_MEAN,W_FGM_MEAN,W_FGA_MEAN,W_FGM3_MEAN,W_FGA3_MEAN,W_FTM_MEAN,W_FTA_MEAN,W_OR_MEAN,W_DR_MEAN,W_AST_MEAN,W_TO_MEAN,W_STL_MEAN,W_BLK_MEAN,W_PF_MEAN,W_SCORE_MEDIAN,W_FGM_MEDIAN,W_FGA_MEDIAN,W_FGM3_MEDIAN,W_FGA3_MEDIAN,W_FTM_MEDIAN,W_FTA_MEDIAN,W_OR_MEDIAN,W_DR_MEDIAN,W_AST_MEDIAN,W_TO_MEDIAN,W_STL_MEDIAN,W_BLK_MEDIAN,W_PF_MEDIAN,W_SCORE_STDDEV,W_FGM_STDDEV,W_FGA_STDDEV,W_FGM3_STDDEV,W_FGA3_STDDEV,W_FTM_STDDEV,W_FTA_STDDEV,W_OR_STDDEV,W_DR_STDDEV,W_AST_STDDEV,W_TO_STDDEV,W_STL_STDDEV,W_BLK_STDDEV,W_PF_STDDEV,W_WINMARGINMEDIAN,W_WINMARGINMEAN,W_LOSEMARGINMEDIAN,W_LOSEMARGINMEAN,W_WON_CONFERENCE,W_TOTAL_WINS,L_SCORE_MEAN,L_FGM_MEAN,L_FGA_MEAN,L_FGM3_MEAN,L_FGA3_MEAN,L_FTM_MEAN,L_FTA_MEAN,L_OR_MEAN,L_DR_MEAN,L_AST_MEAN,L_TO_MEAN,L_STL_MEAN,L_BLK_MEAN,L_PF_MEAN,L_SCORE_MEDIAN,L_FGM_MEDIAN,L_FGA_MEDIAN,L_FGM3_MEDIAN,L_FGA3_MEDIAN,L_FTM_MEDIAN,L_FTA_MEDIAN,L_OR_MEDIAN,L_DR_MEDIAN,L_AST_MEDIAN,L_TO_MEDIAN,L_STL_MEDIAN,L_BLK_MEDIAN,L_PF_MEDIAN,L_SCORE_STDDEV,L_FGM_STDDEV,L_FGA_STDDEV,L_FGM3_STDDEV,L_FGA3_STDDEV,L_FTM_STDDEV,L_FTA_STDDEV,L_OR_STDDEV,L_DR_STDDEV,L_AST_STDDEV,L_TO_STDDEV,L_STL_STDDEV,L_BLK_STDDEV,L_PF_STDDEV,L_WINMARGINMEDIAN,L_WINMARGINMEAN,L_LOSEMARGINMEDIAN,L_LOSEMARGINMEAN,L_WON_CONFERENCE,L_TOTAL_WINS,W_WLOCN,W_WLOCH,W_WLOCA,L_WLOCN,L_WLOCH,L_WLOCA
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1181,1139,61,59,6,X,1,Z,5,77.970588,26.500000,60.205882,7.558824,19.764706,17.411765,22.823529,14.617647,24.441176,13.941176,11.117647,6.941176,4.205882,18.529412,75.000,25.000,60.000,6.500,18.000,18.000,23.500,15.000,24.000,13.000,11.500,7.000,4.000,18.500,14.164585133,5.642103597,6.94907627,3.586094115,5.521631462,5.784606815,6.496948438,4.799082621,4.800196767,4.947856405,2.471224798,2.662206604,2.212627849,4.016898306,19.000,20.482759,7.000,8.200000,1,29,70.093750,22.718750,50.187500,6.750000,19.750000,17.906250,23.937500,9.250000,23.593750,12.812500,12.406250,6.843750,2.468750,18.500000,70.000,23.000,50.000,7.000,21.000,17.500,22.000,9.000,23.000,13.000,12.000,7.000,2.000,18.500,8.298306755,3.709050552,5.515008885,2.286002187,4.095631087,6.920560165,8.624561728,3.758860466,4.211040608,3.64060874,3.825714182,2.952411557,1.413857136,3.583114567,11.500,12.464286,8.000,6.750000,1,28,7,17,5,1,15,12
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1243,1462,101,96,3,Z,2,Z,6,79.468750,26.250000,58.531250,6.718750,18.843750,20.250000,30.468750,15.312500,23.937500,14.625000,14.593750,7.468750,4.812500,22.468750,82.000,26.500,59.000,6.500,19.000,20.000,30.500,14.500,25.000,14.000,14.000,7.000,4.500,22.500,8.951425808,3.934955019,7.882133214,2.593221549,3.520533056,7.509134238,9.948202551,4.14602412,5.435471921,3.661041655,3.554727697,2.711794793,2.278050921,4.529362096,15.000,15.200000,6.000,7.428571,0,25,80.031250,27.593750,59.156250,6.968750,18.750000,17.875000,25.062500,12.500000,27.593750,14.312500,13.218750,6.781250,3.812500,18.781250,79.000,27.000,57.500,7.000,19.000,17.000,25.000,11.500,28.500,13.000,13.000,6.000,3.000,18.500,12.06563869,5.33919994,8.879513838,2.086583571,3.110855027,6.936346517,8.015861276,4.772231553,5.399279396,5.526694763,4.038,2.599433785,2.620483734,4.688588594,12.500,17.500000,5.000,8.625000,0,24,6,12,7,2,15,7
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1243,1140,84,72,2,Z,2,Z,7,79.468750,26.250000,58.531250,6.718750,18.843750,20.250000,30.468750,15.312500,23.937500,14.625000,14.593750,7.468750,4.812500,22.468750,82.000,26.500,59.000,6.500,19.000,20.000,30.500,14.500,25.000,14.000,14.000,7.000,4.500,22.500,8.951425808,3.934955019,7.882133214,2.593221549,3.520533056,7.509134238,9.948202551,4.14602412,5.435471921,3.661041655,3.554727697,2.711794793,2.278050921,4.529362096,15.000,15.200000,6.000,7.428571,0,25,82.606061,28.393939,58.909091,8.121212,19.545455,17.696970,22.515152,10.181818,26.787879,15.787879,11.303030,8.545455,3.484848,17.363636,82.000,27.000,60.000,7.000,20.000,18.000,22.000,10.000,27.000,15.000,11.000,9.000,3.000,19.000,12.183337474,5.332327072,6.43896164,2.619131154,4.590008932,5.709010685,7.000541122,3.404542407,4.560410946,4.159008055,3.450406208,2.980047315,2.123105273,4.421666654,18.000,21.178571,4.000,6.800000,0,28,6,12,7,4,14,10
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,1393,1211,87,65,2,Z,1,Z,8,81.468750,30.062500,58.281250,6.718750,17.437500,14.625000,21.781250,12.125000,26.031250,19.375000,15.093750,10.000000,6.562500,14.625000,83.000,29.500,59.000,7.000,17.000,15.000,23.500,12.000,25.000,19.000,15.500,10.000,6.000,14.000,10.746295315,5.29721474,7.620999738,3.225246967,4.529028262,6.168337458,7.732355075,3.730865181,4.42488836,5.191494294,3.98674717,4.31052723,3.330576827,4.163977666,17.000,17.857143,8.500,8.250000,0,28,77.516129,27.000000,54.741935,5.548387,15.193548,17.967742,26.967742,10.580645,27.354839,13.516129,13.064516,6.451613,4.096774,18.096774,77.000,27.000,54.000,5.000,16.000,18.000,24.000,11.000,26.000,13.000,13.000,6.000,3.000,18.000,11.904819654,4.932882829,6.459967724,2.233662239,4.415271679,6.400436782,8.463584229,3.232895451,5.351313764,3.576506396,3.434486716,3.064187821,2.413225228,2.913815883,14.000,14.840000,6.000,12.000000,0,25,3,17,8,6,13,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1211,1199,67,60,1,Z,8,Z,9,77.516129,27.000000,54.741935,5.548387,15.193548,17.967742,26.967742,10.580645,27.354839,13.516129,13.064516,6.451613,4.096774,18.096774,77.000,27.000,54.000,5.000,16.000,18.000,24.000,11.000,26.000,13.000,13.000,6.000,3.000,18.000,11.904819654,4.932882829,6.459967724,2.233662239,4.415271679,6.400436782,8.463584229,3.232895451,5.351313764,3.576506396,3.434486716,3.064187821,2.413225228,2.913815883,14.000,14.840000,6.000,12.000000,0,25,68.483871,24.580645,54.032258,5.806452,17.322581,13.516129,20.935484,12.741935,25.290323,13.903226,16.774194,8.387097,6.322581,17.838710,67.000,24.000,56.000,6.000,17.000,12.000,21.000,12.000,24.000,14.000,16.000,9.000,6.000,18.000,12.779856455,5.308949614,7.674563506,2.638425667,3.691314942,5.488600095,7.571593756,3.530512144,5.126360307,5.274813362,4.071933816,2.654272217,2.925600793,3.503301015,8.000,15.454545,9.000,9.111111,0,22,6,13,6,3,13,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010,1140,1196,99,92,1,Z,7,Z,10,82.606061,28.393939,58.909091,8.121212,19.545455,17.696970,22.515152,10.181818,26.787879,15.787879,11.303030,8.545455,3.484848,17.363636,82.000,27.000,60.000,7.000,20.000,18.000,22.000,10.000,27.000,15.000,11.000,9.000,3.000,19.000,12.183337474,5.332327072,6.43896164,2.619131154,4.590008932,5.709010685,7.000541122,3.404542407,4.560410946,4.159008055,3.450406208,2.980047315,2.123105273,4.421666654,18.000,21.178571,4.000,6.800000,0,28,71.606061,25.939394,58.424242,5.848485,18.666667,13.878788,19.757576,13.181818,23.787879,14.060606,12.181818,7.151515,2.727273,14.454545,72.000,26.000,58.000,5.000,17.000,12.000,20.000,12.000,24.000,14.000,11.000,7.000,2.000,13.000,8.264908469,3.656666788,6.144256993,3.327172373,5.224142705,6.603775284,7.830350822,3.900757491,4.985965102,3.390606435,3.512962994,2.895267863,1.442062759,4.000710187,14.000,13.285714,6.000,6.250000,0,21,4,14,10,3,13,5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1462,1278,65,54,1,Z,6,Z,11,80.031250,27.593750,59.156250,6.968750,18.750000,17.875000,25.062500,12.500000,27.593750,14.312500,13.218750,6.781250,3.812500,18.781250,79.000,27.000,57.500,7.000,19.000,17.000,25.000,11.500,28.500,13.000,13.000,6.000,3.000,18.500,12.06563869,5.33919994,8.879513838,2.086583571,3.110855027,6.936346517,8.015861276,4.772231553,5.399279396,5.526694763,4.038,2.599433785,2.620483734,4.688588594,12.500,17.500000,5.000,8.625000,0,24,72.911765,26.264706,55.500000,7.029412,17.382353,13.352941,19.029412,10.794118,24.382353,16.735294,12.735294,7.970588,5.529412,16.500000,72.500,25.000,55.000,7.000,19.000,12.000,17.000,11.000,24.000,15.500,13.500,7.500,5.000,15.500,12.575511679,5.604699457,7.785962497,2.876079971,4.805392804,6.271060756,8.72643249,3.497006577,5.081247189,5.29899264,3.360274394,4.086083455,3.047455988,5.269983586,23.000,20.666667,5.000,10.153846,0,21,2,15,7,4,14,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1139,1431,77,59,1,Z,5,Z,12,70.093750,22.718750,50.187500,6.750000,19.750000,17.906250,23.937500,9.250000,23.593750,12.812500,12.406250,6.843750,2.468750,18.500000,70.000,23.000,50.000,7.000,21.000,17.500,22.000,9.000,23.000,13.000,12.000,7.000,2.000,18.500,8.298306755,3.709050552,5.515008885,2.286002187,4.095631087,6.920560165,8.624561728,3.758860466,4.211040608,3.64060874,3.825714182,2.952411557,1.413857136,3.583114567,11.500,12.464286,8.000,6.750000,1,28,75.781250,27.093750,56.937500,6.156250,17.750000,15.437500,22.968750,9.906250,26.437500,14.781250,13.156250,8.750000,3.718750,19.343750,77.500,27.500,56.500,5.000,18.000,16.000,22.500,9.000,26.500,14.500,12.000,8.500,4.000,19.000,13.027847021,5.305866376,8.115844688,3.380297472,4.938329373,4.500447978,6.109138483,3.929699734,3.851581104,5.493306017,3.233986549,3.272564285,1.83574508,4.632350267,14.000,16.153846,8.000,8.166667,0,26,1,15,12,3,15,8
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,1139,1293,54,52,2,Z,5,Z,13,70.093750,22.718750,50.187500,6.750000,19.750000,17.906250,23.937500,9.250000,23.593750,12.812500,12.406250,6.843750,2.468750,18.500000,70.000,23.000,50.000,7.000,21.000,17.500,22.000,9.000,23.000,13.000,12.000,7.000,2.000,18.500,8.298306755,3.709050552,5.515008885,2.286002187,4.095631087,6.920560165,8.624561728,3.758860466,4.211040608,3.64060874,3.825714182,2.952411557,1.413857136,3.583114567,11.500,12.464286,8.000,6.750000,1,28,76.093750,26.781250,53.937500,6.281250,16.906250,16.250000,23.125000,12.000000,24.250000,15.187500,14.500000,9.281250,5.406250,17.468750,76.500,27.000,55.000,6.000,17.000,16.500,23.500,11.000,25.000,14.500,14.500,10.000,5.000,17.000,10.020493102,4.688588594,5.111262075,2.372345675,3.744754331,5.254798093,5.796272423,4.443189733,4.996773159,4.358436417,3.331182072,3.381490204,2.447637024,4.095507905,17.500,18.178571,5.500,6.750000,1,28,1,15,12,4,13,11
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010,1338,1324,89,66,1,Z,3,Z,14,68.093750,23.562500,52.843750,5.312500,15.406250,15.656250,22.531250,12.312500,24.906250,15.812500,12.406250,5.093750,4.187500,17.187500,67.500,23.000,52.500,4.000,14.500,14.500,22.000,11.000,24.500,16.000,12.500,6.000,4.000,17.000,11.040568509,3.950806373,6.431321404,2.481382276,5.321043883,6.940341994,8.86087586,4.122616645,5.709976445,4.96073291,4.361557635,2.248431453,2.507247495,3.922125062,10.500,12.500000,9.500,10.625000,0,24,75.218750,26.156250,58.812500,5.812500,18.156250,17.093750,23.906250,13.593750,24.437500,12.875000,13.718750,6.406250,4.937500,17.937500,77.000,27.000,60.500,6.000,19.000,17.000,24.000,13.000,24.000,13.000,13.500,6.000,5.000,18.000,13.458980385,5.442422255,7.25764335,2.347785552,4.235863548,5.805222218,7.684753997,3.74044476,5.819530479,4.069952825,4.415766298,3.046514402,2.687335855,3.618389421,10.000,12.166667,27.000,22.500000,1,24,2,17,5,3,11,10
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010,1243,1317,82,62,1,Z,2,Z,15,79.468750,26.250000,58.531250,6.718750,18.843750,20.250000,30.468750,15.312500,23.937500,14.625000,14.593750,7.468750,4.812500,22.468750,82.000,26.500,59.000,6.500,19.000,20.000,30.500,14.500,25.000,14.000,14.000,7.000,4.500,22.500,8.951425808,3.934955019,7.882133214,2.593221549,3.520533056,7.509134238,9.948202551,4.14602412,5.435471921,3.661041655,3.554727697,2.711794793,2.278050921,4.529362096,15.000,15.200000,6.000,7.428571,0,25,73.466667,24.133333,52.566667,5.266667,15.933333,19.933333,27.766667,10.533333,25.900000,11.966667,14.766667,4.433333,3.000000,18.100000,70.500,23.500,53.500,4.500,15.000,20.000,27.000,10.000,25.500,12.000,14.000,4.500,3.000,18.500,11.125408442,4.454624339,6.579400125,2.391555979,4.585835257,6.591181836,8.139657425,3.5982115,5.371380083,4.18934064,3.500574667,1.941974253,2.067815756,3.661071974,6.000,8.272727,10.000,9.375000,1,22,6,12,7,3,10,9
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1393,1436,79,56,1,Z,1,Z,16,81.468750,30.062500,58.281250,6.718750,17.437500,14.625000,21.781250,12.125000,26.031250,19.375000,15.093750,10.000000,6.562500,14.625000,83.000,29.500,59.000,7.000,17.000,15.000,23.500,12.000,25.000,19.000,15.500,10.000,6.000,14.000,10.746295315,5.29721474,7.620999738,3.225246967,4.529028262,6.168337458,7.732355075,3.730865181,4.42488836,5.191494294,3.98674717,4.31052723,3.330576827,4.163977666,17.000,17.857143,8.500,8.250000,0,28,70.617647,23.617647,53.470588,4.735294,14.764706,18.647059,27.058824,12.264706,24.852941,12.058824,14.058824,6.794118,4.117647,18.352941,72.000,23.000,53.500,4.000,15.000,18.000,24.500,12.000,25.500,11.000,13.000,7.000,4.000,18.000,9.40668592,3.659894944,5.046662858,1.927611475,3.473351551,6.158917437,8.308233146,3.879306639,4.691270723,3.899814867,4.11899648,2.931329391,2.170947259,3.463072335,12.000,13.160000,8.000,12.888889,1,25,3,17,8,3,10,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1246,1326,62,60,3,W,4,W,1,76.424242,26.787879,58.181818,7.363636,18.545455,15.484848,21.575758,12.090909,26.000000,12.696970,10.666667,5.484848,6.272727,16.090909,76.000,27.000,58.000,7.000,18.000,14.000,20.000,12.000,27.000,12.000,11.000,6.000,6.000,15.000,8.108754158,4.218690318,6.186954744,2.510206366,3.87371682,5.250721474,6.823810812,3.995025282,4.703721931,3.892981248,2.835783313,2.001893104,2.427353497,3.736338716,15.000,18.080000,2.000,4.625000,1,25,77.088235,27.441176,55.588235,7.382353,17.882353,14.823529,21.029412,11.205882,23.294118,15.617647,10.176471,7.176471,3.323529,14.264706,74.000,26.000,54.500,7.000,17.500,14.000,20.500,11.000,24.000,16.000,9.500,7.000,3.000,14.000,12.148993333,6.1849827,9.705099072,3.12385451,4.662972871,6.548053528,7.883566705,5.639575605,5.557028882,5.382433279,4.041231372,3.137945506,2.357715844,3.776392591,18.500,18.875000,8.500,8.500000,1,32,7,15,3,3,20,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1246,1314,76,69,6,W,4,W,2,76.424242,26.787879,58.181818,7.363636,18.545455,15.484848,21.575758,12.090909,26.000000,12.696970,10.666667,5.484848,6.272727,16.090909,76.000,27.000,58.000,7.000,18.000,14.000,20.000,12.000,27.000,12.000,11.000,6.000,6.000,15.000,8.108754158,4.218690318,6.186954744,2.510206366,3.87371682,5.250721474,6.823810812,3.995025282,4.703721931,3.892981248,2.835783313,2.001893104,2.427353497,3.736338716,15.000,18.080000,2.000,4.625000,1,25,76.666667,27.909091,62.090909,5.242424,15.727273,15.606061,23.545455,14.181818,28.333333,15.333333,13.515152,6.121212,5.333333,16.242424,75.000,28.000,62.000,4.000,16.000,15.000,22.000,14.000,28.000,15.000,13.000,6.000,5.000,16.000,13.909678896,5.843605651,6.611371038,3.092635446,4.976649978,5.476879769,6.85606899,3.932671992,3.9422921,5.693563647,3.554233532,2.607172415,2.67706313,3.409823163,11.000,13.961538,7.000,9.857143,0,26,7,15,3,4,15,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1266,1393,66,62,2,W,11,W,3,76.088235,26.617647,56.911765,5.264706,14.941176,17.588235,25.441176,12.411765,23.794118,15.823529,11.970588,7.176471,3.617647,16.882353,75.000,26.500,57.000,5.000,15.000,17.500,26.000,13.000,23.500,16.500,12.000,7.000,3.000,16.000,11.397415058,5.56512246,8.069274503,2.465628317,3.667557771,4.936675602,6.620405426,4.214819806,5.998885813,5.351128946,3.370867099,3.029857422,2.132216218,3.898443407,16.500,17.300000,6.000,7.642857,0,20,73.606061,26.878788,57.333333,6.363636,18.090909,13.484848,20.454545,12.606061,25.242424,16.303030,12.121212,8.757576,6.818182,15.363636,70.000,26.000,55.000,6.000,19.000,13.000,19.000,12.000,26.000,16.000,12.000,9.000,6.000,15.000,12.542276986,5.78660937,9.366384948,2.534982446,5.039615759,6.33009289,8.620799383,4.709958811,4.899172787,5.021733067,3.398138902,3.102723642,2.909623515,3.560356162,11.000,15.500000,8.000,9.142857,0,26,2,14,4,3,16,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2011,1163,1246,56,55,5,X,3,W,4,73.400000,26.000000,60.057143,5.828571,17.571429,15.571429,20.628571,14.428571,25.142857,13.114286,11.742857,6.628571,5.628571,16.028571,75.000,26.000,58.000,6.000,17.000,15.000,22.000,13.000,26.000,13.000,12.000,6.000,6.000,16.000,9.968184689,4.263387268,8.362883175,2.572315494,5.766463474,6.035608586,7.215529502,5.478759622,5.082512469,5.12072739,3.467011393,2.237195119,2.931429174,3.65807504,9.500,12.384615,8.000,8.444444,1,26,76.424242,26.787879,58.181818,7.363636,18.545455,15.484848,21.575758,12.090909,26.000000,12.696970,10.666667,5.484848,6.272727,16.090909,76.000,27.000,58.000,7.000,18.000,14.000,20.000,12.000,27.000,12.000,11.000,6.000,6.000,15.000,8.108754158,4.218690318,6.186954744,2.510206366,3.87371682,5.250721474,6.823810812,3.995025282,4.703721931,3.892981248,2.835783313,2.001893104,2.427353497,3.736338716,15.000,18.080000,2.000,4.625000,1,25,8,13,5,7,15,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1246,1452,71,63,2,W,4,W,5,76.424242,26.787879,58.181818,7.363636,18.545455,15.484848,21.575758,12.090909,26.000000,12.696970,10.666667,5.484848,6.272727,16.090909,76.000,27.000,58.000,7.000,18.000,14.000,20.000,12.000,27.000,12.000,11.000,6.000,6.000,15.000,8.108754158,4.218690318,6.186954744,2.510206366,3.87371682,5.250721474,6.823810812,3.995025282,4.703721931,3.892981248,2.835783313,2.001893104,2.427353497,3.736338716,15.000,18.080000,2.000,4.625000,1,25,69.548387,23.677419,55.419355,6.258065,18.677419,15.935484,22.580645,14.387097,23.032258,15.064516,12.096774,4.612903,4.290323,17.870968,70.000,23.000,54.000,6.000,18.000,16.000,23.000,14.000,23.000,15.000,13.000,4.000,4.000,15.000,10.990416143,4.475020223,6.141520984,2.768486229,5.775737182,6.84560925,8.800659805,4.1123993,6.035914015,4.057384133,2.913815883,2.17067455,1.81095831,5.445131954,11.000,12.350000,5.000,7.090909,0,20,7,15,3,3,12,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1266,1462,66,55,1,W,11,W,6,76.088235,26.617647,56.911765,5.264706,14.941176,17.588235,25.441176,12.411765,23.794118,15.823529,11.970588,7.176471,3.617647,16.882353,75.000,26.500,57.000,5.000,15.000,17.500,26.000,13.000,23.500,16.500,12.000,7.000,3.000,16.000,11.397415058,5.56512246,8.069274503,2.465628317,3.667557771,4.936675602,6.620405426,4.214819806,5.998885813,5.351128946,3.370867099,3.029857422,2.132216218,3.898443407,16.500,17.300000,6.000,7.642857,0,20,72.612903,24.612903,53.193548,5.516129,16.548387,17.870968,23.903226,10.225806,25.258065,13.322581,11.967742,5.516129,3.096774,17.161290,72.000,25.000,54.000,5.000,16.000,18.000,23.000,9.000,26.000,13.000,11.000,5.000,3.000,16.000,12.687730096,4.630892031,6.426089324,2.706424024,4.646423033,5.993006674,6.695047125,3.87908649,5.22154345,5.746808332,3.737056462,2.447733237,2.03886954,3.967339789,9.000,12.875000,9.000,8.428571,0,24,2,14,4,2,14,8
