,W_CONF_ACC,W_CONF_AEC,W_CONF_A_SUN,W_CONF_A_TEN,W_CONF_BIG_EAST,W_CONF_BIG_SKY,W_CONF_BIG_SOUTH,W_CONF_BIG_TEN,W_CONF_BIG_TWELVE,W_CONF_BIG_WEST,W_CONF_CAA,W_CONF_CUSA,W_CONF_HORIZON,W_CONF_IVY,W_CONF_MAAC,W_CONF_MAC,W_CONF_MEAC,W_CONF_MID_CONT,W_CONF_MVC,W_CONF_MWC,W_CONF_NEC,W_CONF_OVC,W_CONF_PAC_TEN,W_CONF_PAC_TWELVE,W_CONF_PATRIOT,W_CONF_SEC,W_CONF_SOUTHERN,W_CONF_SOUTHLAND,W_CONF_SUMMIT,W_CONF_SUN_BELT,W_CONF_SWAC,W_CONF_WAC,W_CONF_WCC,L_CONF_ACC,L_CONF_AEC,L_CONF_A_SUN,L_CONF_A_TEN,L_CONF_BIG_EAST,L_CONF_BIG_SKY,L_CONF_BIG_SOUTH,L_CONF_BIG_TEN,L_CONF_BIG_TWELVE,L_CONF_BIG_WEST,L_CONF_CAA,L_CONF_CUSA,L_CONF_HORIZON,L_CONF_IVY,L_CONF_MAAC,L_CONF_MAC,L_CONF_MEAC,L_CONF_MID_CONT,L_CONF_MVC,L_CONF_MWC,L_CONF_NEC,L_CONF_OVC,L_CONF_PAC_TEN,L_CONF_PAC_TWELVE,L_CONF_PATRIOT,L_CONF_SEC,L_CONF_SOUTHERN,L_CONF_SOUTHLAND,L_CONF_SUMMIT,L_CONF_SUN_BELT,L_CONF_SWAC,L_CONF_WAC,L_CONF_WCC,SEASON,W_TEAMID,L_TEAMID,W_SCORE,L_SCORE,ROUND,W_REGION,W_SEED,L_REGION,L_SEED,W_SCORE_MEAN,W_FGM_MEAN,W_FGA_MEAN,W_FGM3_MEAN,W_FGA3_MEAN,W_FTM_MEAN,W_FTA_MEAN,W_OR_MEAN,W_DR_MEAN,W_AST_MEAN,W_TO_MEAN,W_STL_MEAN,W_BLK_MEAN,W_PF_MEAN,W_SCORE_MEDIAN,W_FGM_MEDIAN,W_FGA_MEDIAN,W_FGM3_MEDIAN,W_FGA3_MEDIAN,W_FTM_MEDIAN,W_FTA_MEDIAN,W_OR_MEDIAN,W_DR_MEDIAN,W_AST_MEDIAN,W_TO_MEDIAN,W_STL_MEDIAN,W_BLK_MEDIAN,W_PF_MEDIAN,W_SCORE_STDDEV,W_FGM_STDDEV,W_FGA_STDDEV,W_FGM3_STDDEV,W_FGA3_STDDEV,W_FTM_STDDEV,W_FTA_STDDEV,W_OR_STDDEV,W_DR_STDDEV,W_AST_STDDEV,W_TO_STDDEV,W_STL_STDDEV,W_BLK_STDDEV,W_PF_STDDEV,W_WINMARGINMEDIAN,W_WINMARGINMEAN,W_LOSEMARGINMEDIAN,W_LOSEMARGINMEAN,W_WON_CONFERENCE,W_TOTAL_WINS,L_SCORE_MEAN,L_FGM_MEAN,L_FGA_MEAN,L_FGM3_MEAN,L_FGA3_MEAN,L_FTM_MEAN,L_FTA_MEAN,L_OR_MEAN,L_DR_MEAN,L_AST_MEAN,L_TO_MEAN,L_STL_MEAN,L_BLK_MEAN,L_PF_MEAN,L_SCORE_MEDIAN,L_FGM_MEDIAN,L_FGA_MEDIAN,L_FGM3_MEDIAN,L_FGA3_MEDIAN,L_FTM_MEDIAN,L_FTA_MEDIAN,L_OR_MEDIAN,L_DR_MEDIAN,L_AST_MEDIAN,L_TO_MEDIAN,L_STL_MEDIAN,L_BLK_MEDIAN,L_PF_MEDIAN,L_SCORE_STDDEV,L_FGM_STDDEV,L_FGA_STDDEV,L_FGM3_STDDEV,L_FGA3_STDDEV,L_FTM_STDDEV,L_FTA_STDDEV,L_OR_STDDEV,L_DR_STDDEV,L_AST_STDDEV,L_TO_STDDEV,L_STL_STDDEV,L_BLK_STDDEV,L_PF_STDDEV,L_WINMARGINMEDIAN,L_WINMARGINMEAN,L_LOSEMARGINMEDIAN,L_LOSEMARGINMEAN,L_WON_CONFERENCE,L_TOTAL_WINS,W_WLOCN,W_WLOCH,W_WLOCA,L_WLOCN,L_WLOCH,L_WLOCA,WIN_INDICATOR
1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1140,1401,62,67,1,Z,8,Z,9,74.058824,25.941176,56.323529,8.176471,21.823529,14.0,21.264706,10.5,28.5,16.882353,14.264706,5.911765,3.911765,17.735294,73.5,26.0,57.0,8.0,22.0,15.5,21.5,10.5,29.0,16.5,13.5,5.0,3.5,18.0,13.08929975208758,5.050899523847213,6.816737782840118,2.656844745181773,4.621888575030774,5.342794680689124,7.127874507873999,3.569653204444376,4.574302351178811,5.793228547191972,4.357569735529197,3.0784455492991913,2.59799037719542,3.7360555402723876,17.0,16.925926,10.0,12.142857,0,27.0,71.121212,25.242424,54.30303,5.848485,16.424242,14.787879,23.181818,11.69697,27.242424,13.333333,12.636364,4.606061,4.212121,17.0,70.0,25.0,53.0,6.0,16.0,14.0,21.0,11.0,27.0,13.0,13.0,4.0,4.0,16.0,16.013192935826385,6.108550891987395,8.991262592094616,2.3733048687431624,4.228107614524493,6.392170836265251,10.489442740203122,4.35520412839628,6.937354971457061,4.760952320702235,3.4534238083386173,2.1928775615615206,2.232677316586524,4.358898943540674,17.0,19.304348,13.0,14.1,0,23.0,3,16,8,4,15,4,0
1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1401,1417,49,51,2,Z,9,Z,1,71.121212,25.242424,54.30303,5.848485,16.424242,14.787879,23.181818,11.69697,27.242424,13.333333,12.636364,4.606061,4.212121,17.0,70.0,25.0,53.0,6.0,16.0,14.0,21.0,11.0,27.0,13.0,13.0,4.0,4.0,16.0,16.013192935826385,6.108550891987395,8.991262592094616,2.3733048687431624,4.228107614524493,6.392170836265251,10.489442740203122,4.35520412839628,6.937354971457061,4.760952320702235,3.4534238083386173,2.1928775615615206,2.232677316586524,4.358898943540674,17.0,19.304348,13.0,14.1,0,23.0,74.030303,26.545455,55.818182,5.30303,15.69697,15.636364,21.242424,12.606061,23.454545,14.393939,12.30303,7.454545,3.636364,14.363636,75.0,27.0,54.0,5.0,15.0,16.0,21.0,11.0,23.0,14.0,12.0,7.0,3.0,14.0,8.903948730759854,3.6579614541435506,6.602341175673975,3.005046255883593,5.270702325117593,4.642320109600371,6.2351338397824305,4.7758467312090325,4.962930787347331,3.991705399951254,3.3305859844778065,3.1433552137803327,1.9971569793083368,3.5072975351401254,13.0,16.533333,9.0,7.0,1,30.0,4,15,4,6,15,9,0
1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1112,1452,65,75,1,Z,10,Z,7,71.5625,24.71875,51.96875,6.59375,16.65625,15.53125,20.90625,8.34375,22.6875,15.34375,12.21875,5.625,3.59375,16.5,73.0,24.5,54.0,6.0,17.0,14.5,20.5,8.5,22.0,15.5,11.0,5.5,3.0,16.0,10.4261999309432,4.282254312859058,6.135483110562689,2.637928922469292,4.796567105753864,6.268118936331697,7.0361250699515,3.2189897483527345,5.538355983502686,3.686150024076611,4.345812812351678,2.338320337336183,2.1531579133913983,3.902025884076117,12.5,14.611111,7.0,7.857143,0,18.0,74.69697,26.393939,58.151515,7.272727,20.333333,14.636364,21.545455,11.969697,23.757576,15.454545,10.939394,7.181818,5.121212,19.151515,77.0,26.0,58.0,7.0,20.0,14.0,23.0,12.0,24.0,15.0,11.0,7.0,5.0,19.0,15.422152994961502,6.571431503104936,7.3234265204206155,3.3844563817546827,4.377975216923915,6.19888183465373,7.119914465778364,3.6010835869221363,4.33755622441946,5.426157203767691,3.848208934036716,3.5746900564944086,2.3552808749701173,3.993128597979284,17.0,20.826087,8.5,10.2,0,23.0,2,10,6,5,12,6,0
1680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1124,1345,79,90,1,Z,11,Z,6,80.733333,27.9,61.6,8.433333,22.4,16.5,22.266667,11.733333,25.6,11.933333,12.6,7.366667,4.4,20.9,79.5,27.0,62.5,8.0,21.5,16.0,20.5,12.0,25.0,11.0,11.0,7.0,4.0,21.5,13.81636544102681,4.837711028988813,10.24055496543034,2.787698692470189,5.1501590266709245,7.97733859128469,9.652347693696079,4.050826458884655,5.449454284605019,4.184811106848193,4.319961689644944,3.8639209360441114,2.5944236354150028,6.789190157890704,9.5,12.95,7.0,7.1,0,20.0,68.71875,23.34375,55.1875,7.375,19.9375,14.65625,20.75,11.25,21.375,13.375,12.90625,8.5,4.28125,19.59375,67.5,23.0,56.0,8.0,19.5,14.0,20.5,11.0,21.5,14.5,12.5,8.0,4.0,18.5,7.252293844019284,2.6592429373789828,6.557131079976974,2.406308999276693,3.8599474089681585,5.439457877399181,6.932857708045074,3.627849225091914,4.988696924047401,3.220398733076387,3.692707543253324,3.048003116796307,2.331196259434199,4.316953671282563,9.5,11.75,3.0,5.125,0,24.0,3,11,6,2,16,6,0
1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1443,1417,78,88,3,Z,12,Z,1,76.612903,27.322581,57.677419,7.225806,18.709677,14.741935,20.870968,12.322581,22.612903,12.580645,13.967742,7.645161,3.645161,21.096774,76.0,27.0,56.0,7.0,18.0,14.0,21.0,13.0,24.0,12.0,14.0,8.0,4.0,21.0,10.032206188072491,4.607147273530552,6.886639674035516,2.7893807556516914,5.152304047705259,7.159924301275817,8.89847155414906,3.3900550143028654,5.123003123169066,3.5002304209865955,3.1568324314096876,2.7513436717356847,1.7615975703888784,4.555983867399005,14.0,15.48,4.5,5.166667,1,25.0,74.030303,26.545455,55.818182,5.30303,15.69697,15.636364,21.242424,12.606061,23.454545,14.393939,12.30303,7.454545,3.636364,14.363636,75.0,27.0,54.0,5.0,15.0,16.0,21.0,11.0,23.0,14.0,12.0,7.0,3.0,14.0,8.903948730759854,3.6579614541435506,6.602341175673975,3.005046255883593,5.270702325117593,4.642320109600371,6.2351338397824305,4.7758467312090325,4.962930787347331,3.991705399951254,3.3305859844778065,3.1433552137803327,1.9971569793083368,3.5072975351401254,13.0,16.533333,9.0,7.0,1,30.0,4,12,9,6,15,9,0
1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008,1360,1443,63,72,2,Z,13,Z,12,65.0,23.666667,53.090909,4.848485,14.30303,12.818182,19.030303,10.757576,22.818182,13.121212,14.848485,6.818182,3.121212,17.242424,64.0,25.0,55.0,4.0,15.0,12.0,19.0,11.0,22.0,12.0,15.0,7.0,3.0,17.0,10.541584321154007,5.4753234607646695,8.367958353146841,2.705563896861429,5.021733067378233,6.99756450488311,8.708777353911398,4.52099480203196,4.3764607846980645,3.8951698294169406,4.008749929840972,2.429693190507806,2.102937944876168,2.8176930279929358,7.5,9.75,10.0,9.923077,1,20.0,76.612903,27.322581,57.677419,7.225806,18.709677,14.741935,20.870968,12.322581,22.612903,12.580645,13.967742,7.645161,3.645161,21.096774,76.0,27.0,56.0,7.0,18.0,14.0,21.0,13.0,24.0,12.0,14.0,8.0,4.0,21.0,10.032206188072491,4.607147273530552,6.886639674035516,2.7893807556516914,5.152304047705259,7.159924301275817,8.89847155414906,3.3900550143028654,5.123003123169066,3.5002304209865955,3.1568324314096876,2.7513436717356847,1.7615975703888784,4.555983867399005,14.0,15.48,4.5,5.166667,1,25.0,1,12,7,4,12,9,0
1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1208,1462,61,73,1,Z,14,Z,3,67.875,24.5625,57.78125,5.96875,18.125,12.78125,18.9375,13.65625,24.8125,11.53125,14.75,6.71875,3.4375,18.0625,66.5,23.0,58.0,6.0,17.0,13.0,20.5,13.0,23.5,11.0,15.0,6.5,3.0,18.0,12.607601397569642,5.142721166853206,7.25896273581839,2.11727726101236,4.770541373890389,5.166482362304163,7.224231170166138,3.815159760743972,4.8489274071695485,3.8183290848223126,4.34035828014232,3.4288563691120104,2.6632202312238467,4.2421654847495045,9.5,11.625,9.0,9.8125,1,16.0,75.333333,25.454545,53.30303,7.757576,19.818182,16.666667,22.212121,11.272727,24.787879,15.545455,13.272727,5.575758,3.454545,17.333333,75.0,25.0,53.0,7.0,19.0,16.0,21.0,11.0,24.0,16.0,13.0,5.0,3.0,17.0,13.60759593021486,5.00681355754336,8.164269899997182,3.518081011005858,5.252704922228165,6.293184170195562,8.041911961716567,4.557087337324138,4.884654337821664,4.994314968041163,3.28131757073283,2.2224747467631665,1.9540168883609987,2.9011492550367,15.0,18.222222,7.5,10.5,0,27.0,4,10,2,4,16,7,0
1684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1125,1181,70,71,1,Z,15,Z,2,79.3125,27.1875,60.875,10.46875,28.84375,14.46875,20.71875,12.5625,24.15625,17.09375,14.90625,8.4375,1.84375,18.5625,81.0,28.5,60.5,10.0,29.5,14.0,21.0,12.5,24.0,17.0,15.0,8.0,2.0,19.0,9.603216856866245,4.283784074857182,7.347371706943919,2.6516504294495533,4.793203313025643,5.260837480857967,6.170870035902555,3.3786569817014573,5.286070374105892,3.846736148996965,4.46751261889656,2.6993128755296225,1.272776492554761,3.564497860849407,9.5,10.708333,8.5,12.0,1,24.0,84.125,28.75,61.78125,9.28125,24.15625,17.34375,24.96875,12.71875,24.4375,15.03125,13.59375,8.6875,4.0,19.15625,82.5,28.5,61.0,9.0,25.0,17.0,26.0,12.0,24.5,15.0,13.0,9.5,4.0,18.5,11.675035417505166,4.628104903737598,7.298848196804753,3.343113967545827,5.162578619256079,5.603048545211794,7.240051588213995,3.854066813120914,4.2421654847495045,3.623261514160964,4.241571289039004,3.345073392318919,2.094539806258167,4.333733955839929,14.0,18.555556,4.0,5.4,0,27.0,5,10,9,4,15,8,0
1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,1290,1417,29,70,1,Z,16,Z,1,61.033333,20.9,52.333333,4.6,13.066667,14.633333,21.766667,11.5,21.533333,11.0,14.366667,5.7,2.666667,17.466667,61.0,20.0,51.0,5.0,13.0,14.0,22.5,12.0,21.0,11.0,14.5,6.0,3.0,18.0,14.351458741187253,5.012742363217963,5.944184805337062,1.9046222722629282,3.9647875100691086,6.127852397047436,7.495669216287496,3.627005927759148,6.117996812683053,4.118921824943999,3.605391934311719,2.654209486834074,2.0398333265244983,3.491204090281747,5.0,8.333333,16.0,17.533333,1,15.0,74.030303,26.545455,55.818182,5.30303,15.69697,15.636364,21.242424,12.606061,23.454545,14.393939,12.30303,7.454545,3.636364,14.363636,75.0,27.0,54.0,5.0,15.0,16.0,21.0,11.0,23.0,14.0,12.0,7.0,3.0,14.0,8.903948730759854,3.6579614541435506,6.602341175673975,3.005046255883593,5.270702325117593,4.642320109600371,6.2351338397824305,4.7758467312090325,4.962930787347331,3.991705399951254,3.3305859844778065,3.1433552137803327,1.9971569793083368,3.5072975351401254,13.0,16.533333,9.0,7.0,1,30.0,3,6,6,6,15,9,0
1686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1338,1437,76,78,4,W,1,W,3,77.709677,29.258065,60.580645,6.193548,17.354839,13.0,19.322581,14.774194,24.774194,17.903226,12.096774,7.129032,3.806452,16.451613,79.0,30.0,60.0,6.0,17.0,14.0,19.0,15.0,25.0,18.0,11.0,6.0,4.0,16.0,10.89401532952841,4.697288153818116,7.597254767348532,2.868441562939709,4.175710598209603,5.650958591248037,7.9010003164156375,4.855990630139231,5.024670337445035,4.867270590382252,4.541327559205568,3.4326077550457175,2.286472610813434,3.837001563721339,15.0,16.962963,9.0,9.5,0,27.0,76.545455,25.969697,56.878788,6.606061,17.969697,18.0,24.272727,12.212121,25.212121,14.848485,13.363636,7.969697,3.212121,18.969697,76.0,26.0,57.0,7.0,18.0,18.0,24.0,11.0,25.0,14.0,14.0,8.0,3.0,18.0,13.937563703890289,5.4685741286006175,7.2704778384917725,2.680244764942187,4.186920467360229,5.320949163448191,6.76975221112265,3.9350791605760613,4.036997399057869,4.737623454855821,3.9985792476828568,2.8447852291517544,1.8999599995789385,4.633336055155076,16.0,14.423077,7.0,8.571429,0,26.0,2,18,7,1,17,8,0
1687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1181,1437,54,77,3,W,2,W,3,78.029412,26.588235,59.294118,7.235294,20.735294,17.617647,24.352941,13.323529,23.294118,13.382353,12.323529,8.5,4.088235,18.029412,78.0,25.0,59.0,8.0,20.0,17.5,22.5,14.0,23.0,12.5,11.5,8.0,3.0,18.0,10.833408743327283,5.303615936321181,8.522801534706765,2.79673863634055,6.200238624440192,6.7868620878871555,9.364285343794261,3.959802520328507,6.336663001927749,4.221264384044193,3.9136171248603255,3.3507123123300215,2.234273707494227,2.854929771465491,14.5,17.392857,8.0,10.833333,1,28.0,76.545455,25.969697,56.878788,6.606061,17.969697,18.0,24.272727,12.212121,25.212121,14.848485,13.363636,7.969697,3.212121,18.969697,76.0,26.0,57.0,7.0,18.0,18.0,24.0,11.0,25.0,14.0,14.0,8.0,3.0,18.0,13.937563703890289,5.4685741286006175,7.2704778384917725,2.680244764942187,4.186920467360229,5.320949163448191,6.76975221112265,3.9350791605760613,4.036997399057869,4.737623454855821,3.9985792476828568,2.8447852291517544,1.8999599995789385,4.633336055155076,16.0,14.423077,7.0,8.571429,0,26.0,6,16,6,1,17,8,0
1688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1437,1314,69,83,5,W,3,X,1,76.545455,25.969697,56.878788,6.606061,17.969697,18.0,24.272727,12.212121,25.212121,14.848485,13.363636,7.969697,3.212121,18.969697,76.0,26.0,57.0,7.0,18.0,18.0,24.0,11.0,25.0,14.0,14.0,8.0,3.0,18.0,13.937563703890289,5.4685741286006175,7.2704778384917725,2.680244764942187,4.186920467360229,5.320949163448191,6.76975221112265,3.9350791605760613,4.036997399057869,4.737623454855821,3.9985792476828568,2.8447852291517544,1.8999599995789385,4.633336055155076,16.0,14.423077,7.0,8.571429,0,26.0,89.387097,31.354839,65.967742,6.806452,18.258065,19.870968,25.935484,15.193548,27.322581,18.193548,13.0,8.290323,5.290323,15.870968,86.0,29.0,66.0,6.0,19.0,20.0,27.0,14.0,27.0,18.0,13.0,8.0,5.0,16.0,11.600797170884421,5.257048506529115,5.706626937166998,2.856797157657505,4.8025530710237865,5.333803708424224,6.475263083458463,4.126494517141638,5.659134739516281,5.3317874113659105,3.4253953056545168,3.734466093031238,2.532371023369206,4.232744854110628,17.0,19.555556,3.0,4.0,0,27.0,1,17,8,5,14,8,0
1689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1462,1338,55,60,3,W,4,W,1,72.375,24.34375,52.5625,6.875,17.21875,16.8125,24.90625,12.0625,27.40625,13.46875,15.0,5.375,5.125,18.625,72.0,24.0,53.0,7.0,17.0,17.0,25.5,12.0,27.0,13.5,15.0,5.0,4.5,19.0,9.040232629750188,3.8066950232452297,5.622176713693728,2.8708770436923974,4.255807208979279,6.203211990573916,8.869517856118224,3.1411677764805876,4.696322390977859,4.443076299142295,3.9919273540484177,2.0280293390382695,3.2503101390482723,3.607787271999279,16.0,15.0,5.0,8.0,0,25.0,77.709677,29.258065,60.580645,6.193548,17.354839,13.0,19.322581,14.774194,24.774194,17.903226,12.096774,7.129032,3.806452,16.451613,79.0,30.0,60.0,6.0,17.0,14.0,19.0,15.0,25.0,18.0,11.0,6.0,4.0,16.0,10.89401532952841,4.697288153818116,7.597254767348532,2.868441562939709,4.175710598209603,5.650958591248037,7.9010003164156375,4.855990630139231,5.024670337445035,4.867270590382252,4.541327559205568,3.4326077550457175,2.286472610813434,3.837001563721339,15.0,16.962963,9.0,9.5,0,27.0,4,14,7,2,18,7,0
1690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1199,1458,59,61,1,W,5,W,12,68.617647,23.529412,54.117647,6.235294,18.176471,15.323529,21.205882,11.617647,24.264706,12.264706,15.676471,8.176471,5.823529,18.823529,68.5,23.5,55.0,6.0,17.5,14.5,21.0,11.0,24.0,12.0,16.0,8.0,5.5,18.0,8.40639982394366,3.9713770911360204,6.709399600560396,2.450217337298877,4.5358543847879425,6.163040321140208,6.957792250419669,4.362475673284608,3.7924072829800335,3.3331105592224213,3.747488759155923,3.334580933190856,2.222073581139923,4.231702730580209,7.0,8.12,8.0,8.888889,0,25.0,64.387097,22.483871,50.83871,6.483871,17.580645,12.935484,17.870968,9.83871,21.258065,12.193548,10.129032,4.967742,2.645161,15.806452,63.0,22.0,50.0,6.0,18.0,12.0,17.0,10.0,20.0,12.0,10.0,5.0,2.0,15.0,9.673597831210476,4.105857401323139,5.183928818955755,1.981093384977094,3.757429972734023,5.638767507177433,7.4955183943473855,2.910862071620708,4.739674672379952,3.113619116076981,4.15324716336507,2.2283606081601786,2.1377305723593887,4.89502706836234,12.0,12.947368,4.5,6.583333,0,19.0,5,13,7,2,13,4,0
